time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
7.899610,3.044063,3.011848,0.070258,-0.002548
7.904610,3.044401,3.031542,0.065469,0.077904
7.909609,3.044713,3.031757,0.060595,0.077526
7.914609,3.045002,3.032209,0.055728,0.071641
7.919609,3.045265,3.032487,0.050820,0.067648
7.924608,3.045504,3.032873,0.045706,0.061129
7.929608,3.045717,3.033104,0.040373,0.055043
7.934608,3.045902,3.033417,0.034776,0.048218
7.939607,3.046058,3.033562,0.028742,0.048901
7.944607,3.046183,3.033828,0.022396,0.037132
7.949606,3.046275,3.033968,0.015750,0.029993
7.954606,3.046333,3.034128,0.008985,0.020212
7.959606,3.046358,3.034221,0.002164,0.015033
7.964605,3.046348,3.034292,-0.004526,0.004319
7.969605,3.046306,3.034255,-0.011210,-0.005100
7.974605,3.046229,3.034205,-0.018064,-0.015473
7.979604,3.046118,3.034167,-0.024717,-0.019622
7.984604,3.045975,3.034029,-0.031133,-0.027972
7.989604,3.045801,3.033664,-0.037316,-0.039682
7.994603,3.045596,3.033410,-0.043338,-0.047869
7.999603,3.045362,3.033099,-0.049139,-0.053628
8.004604,3.045099,3.045454,-0.054771,-0.040951
8.009606,3.044809,3.045429,-0.060344,-0.047633
8.014608,3.044491,3.045128,-0.065917,-0.056975
8.019610,3.044144,3.044806,-0.071597,-0.057039
8.024612,3.043769,3.044444,-0.077421,-0.066052
8.029614,3.043363,3.044196,-0.083475,-0.072510
8.034616,3.042927,3.043733,-0.090023,-0.085912
8.039618,3.042456,3.043401,-0.097039,-0.092607
8.044621,3.041948,3.042830,-0.104603,-0.101494
8.049623,3.041401,3.042407,-0.112798,-0.109388
8.054625,3.040810,3.041731,-0.121955,-0.120711
8.059627,3.040170,3.041191,-0.132192,-0.131488
8.064629,3.039474,3.040378,-0.143881,-0.145137
8.069631,3.038716,3.039896,-0.157116,-0.150403
8.074633,3.037886,3.038944,-0.172153,-0.173979
8.079635,3.036976,3.038237,-0.188998,-0.187595
8.084637,3.035976,3.037071,-0.207528,-0.207008
8.089639,3.034879,3.036268,-0.227532,-0.219202
8.094641,3.033675,3.034905,-0.249617,-0.246956
8.099643,3.032359,3.033618,-0.272702,-0.270886
8.104645,3.030921,3.026186,-0.297797,-0.272687
8.109647,3.029352,3.025011,-0.324578,-0.291849
8.114649,3.027647,3.023202,-0.352033,-0.324936
8.119651,3.025803,3.021793,-0.380209,-0.346738
8.124653,3.023817,3.019659,-0.408630,-0.377504
8.129655,3.021688,3.018069,-0.437271,-0.396702
8.134657,3.019414,3.015617,-0.466514,-0.433403
8.139659,3.016991,3.013882,-0.496663,-0.462094
8.144661,3.014416,3.011026,-0.527470,-0.501537
8.149663,3.011684,3.008981,-0.559002,-0.529554
8.154665,3.008793,3.005731,-0.590953,-0.569085
8.159667,3.005743,3.003361,-0.622959,-0.597038
8.164669,3.002531,2.999712,-0.655206,-0.632563
8.169671,2.999159,2.997317,-0.687213,-0.650462
8.174673,2.995626,2.993336,-0.719720,-0.689258
8.179675,2.991927,2.990760,-0.753338,-0.708375
8.184677,2.988057,2.986422,-0.787717,-0.752966
8.189679,2.984016,2.983531,-0.821932,-0.779825
8.194681,2.979804,2.978768,-0.855974,-0.824371
8.199683,2.975419,2.975733,-0.891342,-0.846298
8.204685,2.970854,2.955589,-0.927299,-0.891892
8.209687,2.966110,2.951733,-0.963401,-0.914705
8.214689,2.961182,2.946159,-1.000426,-0.958591
8.219691,2.956066,2.942246,-1.038651,-0.991279
8.224693,2.950757,2.936215,-1.077728,-1.035976
8.229695,2.945248,2.932018,-1.117590,-1.069058
8.234697,2.939540,2.925499,-1.157670,-1.122821
8.239699,2.933633,2.920963,-1.197175,-1.153319
8.244701,2.927529,2.913950,-1.236502,-1.202109
8.249703,2.921229,2.909118,-1.275756,-1.231844
8.254705,2.914733,2.901633,-1.314823,-1.280586
8.259707,2.908041,2.896560,-1.353847,-1.306817
8.264709,2.901155,2.888629,-1.393266,-1.350375
8.269711,2.894068,2.883034,-1.433143,-1.391350
8.274714,2.886784,2.874608,-1.472718,-1.434528
8.279716,2.879300,2.868863,-1.512960,-1.464915
8.284718,2.871613,2.859962,-1.553524,-1.519405
8.289720,2.863723,2.853865,-1.594398,-1.552008
8.294722,2.855629,2.844472,-1.635028,-1.595128
8.299724,2.847332,2.838031,-1.675716,-1.629089
8.304726,2.838830,2.796289,-1.716937,-1.694703
8.309728,2.830118,2.789659,-1.759531,-1.732143
8.314730,2.821191,2.779171,-1.803014,-1.776573
8.319732,2.812045,2.772078,-1.846465,-1.809391
8.324734,2.802682,2.761113,-1.890021,-1.860656
8.329736,2.793100,2.753745,-1.934205,-1.902815
8.334738,2.783295,2.742217,-1.979033,-1.958235
8.339740,2.773264,2.734323,-2.024493,-1.995266
8.344742,2.763004,2.722244,-2.070253,-2.048856
8.349744,2.752515,2.714050,-2.116328,-2.080044
8.354746,2.741794,2.701447,-2.162696,-2.137228
8.359748,2.730842,2.692912,-2.208868,-2.175919
8.364750,2.719657,2.679734,-2.256006,-2.235636
8.369752,2.708234,2.670851,-2.303557,-2.268127
8.374754,2.696572,2.657129,-2.351627,-2.325706
8.379756,2.684671,2.647686,-2.399045,-2.368771
8.384758,2.672534,2.633345,-2.446120,-2.427433
8.389760,2.660164,2.623577,-2.492855,-2.466027
8.394762,2.647559,2.608667,-2.539604,-2.518663
8.399764,2.634720,2.598480,-2.586862,-2.554417
8.404766,2.621640,2.625861,-2.635589,-2.550596
8.409768,2.608314,2.615592,-2.685091,-2.593356
8.414770,2.594739,2.599908,-2.734973,-2.652527
8.419772,2.580914,2.589481,-2.784750,-2.698470
8.424774,2.566841,2.573180,-2.834575,-2.757967
8.429776,2.552519,2.562120,-2.884277,-2.798167
8.434778,2.537948,2.545222,-2.934266,-2.854755
8.439780,2.523127,2.533760,-2.983786,-2.892240
8.444782,2.508062,2.516273,-3.032554,-2.953917
8.449784,2.492753,2.504434,-3.081309,-2.985361
8.454786,2.477199,2.486402,-3.130401,-3.043645
8.459788,2.461400,2.474097,-3.179457,-3.088382
8.464790,2.445355,2.455448,-3.228516,-3.143230
8.469792,2.429066,2.442962,-3.277267,-3.178431
8.474794,2.412534,2.423770,-3.325923,-3.233351
8.479796,2.395759,2.410856,-3.374539,-3.269537
8.484798,2.378738,2.391110,-3.423757,-3.331919
8.489800,2.361472,2.377717,-3.472895,-3.373830
8.494802,2.343960,2.357364,-3.522197,-3.433129
8.499804,2.326199,2.343735,-3.572113,-3.474088
8.504807,2.308189,2.328777,-3.622126,-3.546853
8.509809,2.289927,2.314605,-3.672698,-3.589382
8.514811,2.271410,2.292955,-3.723897,-3.651280
8.519813,2.252637,2.278327,-3.775069,-3.700107
8.524815,2.233607,2.256020,-3.826715,-3.761716
8.529817,2.214318,2.240977,-3.878286,-3.810128
8.534819,2.194774,2.218013,-3.928944,-3.865595
8.539821,2.174979,2.202521,-3.979007,-3.902544
8.544823,2.154936,2.178992,-4.028577,-3.959375
8.549825,2.134645,2.163107,-4.077504,-4.002219
8.554827,2.114111,2.138992,-4.126443,-4.054894
8.559829,2.093333,2.122758,-4.174863,-4.093906
8.564831,2.072315,2.098074,-4.222885,-4.146618
8.569833,2.051056,2.081411,-4.271028,-4.190696
8.574835,2.029557,2.056148,-4.318962,-4.249494
8.579837,2.007817,2.039214,-4.367592,-4.289868
8.584839,1.985828,2.013353,-4.417943,-4.350597
8.589841,1.963588,1.996033,-4.468180,-4.387448
8.594843,1.941095,1.969581,-4.518892,-4.448971
8.599845,1.918350,1.951720,-4.568644,-4.488109
8.604847,1.895360,1.914343,-4.617508,-4.521270
8.609849,1.872129,1.896232,-4.665499,-4.558176
8.614851,1.848659,1.868768,-4.712786,-4.615145
8.619853,1.824956,1.850271,-4.759037,-4.654286
8.624855,1.801024,1.822233,-4.804569,-4.708861
8.629857,1.776868,1.803377,-4.848718,-4.747535
8.634859,1.752497,1.774760,-4.890520,-4.811256
8.639861,1.727925,1.755480,-4.930176,-4.842248
8.644863,1.703160,1.726335,-4.967945,-4.886190
8.649865,1.678212,1.706754,-5.003930,-4.921351
8.654867,1.653090,1.677130,-5.037941,-4.969841
8.659869,1.627805,1.657223,-5.069211,-4.996778
8.664871,1.602371,1.627175,-5.098207,-5.030362
8.669873,1.576798,1.607022,-5.125406,-5.055919
8.674875,1.551093,1.576618,-5.150959,-5.086847
8.679877,1.525268,1.556304,-5.174358,-5.101265
8.684879,1.499331,1.525637,-5.195814,-5.128140
8.689881,1.473292,1.505087,-5.215569,-5.143940
8.694883,1.447159,1.474170,-5.233421,-5.168756
8.699885,1.420942,1.453546,-5.249810,-5.182202
8.704887,1.394648,1.402285,-5.264636,-5.246345
8.709889,1.368285,1.381285,-5.277941,-5.255310
8.714891,1.341859,1.349722,-5.289709,-5.271047
8.719893,1.315380,1.328650,-5.299724,-5.281100
8.724895,1.288855,1.296947,-5.308244,-5.290797
8.729897,1.262291,1.275748,-5.315543,-5.294664
8.734900,1.235695,1.243967,-5.321425,-5.301542
8.739902,1.209074,1.222751,-5.325849,-5.306609
8.744904,1.182435,1.190907,-5.328955,-5.309988
8.749906,1.155785,1.169662,-5.330811,-5.314131
8.754908,1.129128,1.137779,-5.331384,-5.312923
8.759910,1.102473,1.116553,-5.330756,-5.310645
8.764912,1.075824,1.084692,-5.328988,-5.308144
8.769914,1.049187,1.063409,-5.326149,-5.309589
8.774916,1.022567,1.031559,-5.322362,-5.305844
8.779918,0.995969,1.010300,-5.317737,-5.304591
8.784920,0.969396,0.978477,-5.312292,-5.302419
8.789922,0.942853,0.957283,-5.306006,-5.298164
8.794924,0.916344,0.925516,-5.299021,-5.286757
8.799926,0.889872,0.904264,-5.291226,-5.286222
8.804928,0.863442,0.878758,-5.282485,-5.318318
8.809930,0.837058,0.857487,-5.272846,-5.312347
8.814932,0.810724,0.825630,-5.262534,-5.302020
8.819934,0.784444,0.804457,-5.251583,-5.294468
8.824936,0.758221,0.772709,-5.239958,-5.284081
8.829938,0.732058,0.751584,-5.227601,-5.274647
8.834940,0.705958,0.719970,-5.214900,-5.259629
8.839942,0.679922,0.698942,-5.201882,-5.250664
8.844944,0.653953,0.667471,-5.188444,-5.233122
8.849946,0.628051,0.646548,-5.174968,-5.223167
8.854948,0.602218,0.615240,-5.161020,-5.207682
8.859950,0.576455,0.594430,-5.147028,-5.194170
8.864952,0.550761,0.563296,-5.133423,-5.176540
8.869954,0.525134,0.542594,-5.119941,-5.168438
8.874956,0.499575,0.511622,-5.106442,-5.151618
8.879958,0.474082,0.491037,-5.093173,-5.138046
8.884960,0.448655,0.460242,-5.080338,-5.122151
8.889962,0.423291,0.439789,-5.067715,-5.111874
8.894964,0.397990,0.409153,-5.055300,-5.094559
8.899966,0.372750,0.388832,-5.043186,-5.084095
8.904968,0.347571,0.376342,-5.030805,-5.101102
8.909970,0.322455,0.355943,-5.018034,-5.091541
8.914972,0.297404,0.325426,-5.005129,-5.075577
8.919974,0.272417,0.305136,-4.992242,-5.063942
8.924976,0.247492,0.274788,-4.980209,-5.047978
8.929978,0.222626,0.254611,-4.968814,-5.039280
8.934980,0.197814,0.224394,-4.958043,-5.027794
8.939982,0.173055,0.204296,-4.947622,-5.018646
8.944984,0.148347,0.174204,-4.937713,-5.009089
8.949986,0.123687,0.154170,-4.928169,-5.001436
8.954988,0.099074,0.124184,-4.918966,-4.990837
8.959991,0.074505,0.104221,-4.910510,-4.983315
8.964993,0.049976,0.074337,-4.902704,-4.976941
8.969995,0.025484,0.054407,-4.895600,-4.972926
8.974997,0.001026,0.024593,-4.889157,-4.962168
8.979999,-0.023402,0.004741,-4.883275,-4.956748
8.985001,-0.047802,-0.024985,-4.877898,-4.950225
8.990003,-0.072177,-0.044759,-4.872918,-4.944209
8.995005,-0.096527,-0.074415,-4.868191,-4.939396
9.000007,-0.120855,-0.094124,-4.863936,-4.935035
9.005009,-0.145163,-0.123485,-4.860106,-4.938505
9.010011,-0.169453,-0.143178,-4.856661,-4.936011
9.015013,-0.193727,-0.172796,-4.853682,-4.933513
9.020015,-0.217988,-0.192510,-4.851268,-4.929361
9.025017,-0.242238,-0.222090,-4.849349,-4.929479
9.030019,-0.266481,-0.241809,-4.847852,-4.929013
9.035021,-0.290716,-0.271374,-4.846742,-4.926013
9.040023,-0.314948,-0.291072,-4.845953,-4.929583
9.045025,-0.339176,-0.320651,-4.845449,-4.931882
9.050027,-0.363402,-0.340373,-4.845214,-4.929645
9.055029,-0.387628,-0.369947,-4.845210,-4.929354
9.060031,-0.411855,-0.389656,-4.845414,-4.926890
9.065033,-0.436083,-0.419213,-4.845803,-4.927450
9.070035,-0.460313,-0.438933,-4.846348,-4.929406
9.075037,-0.484547,-0.468503,-4.847045,-4.930279
9.080039,-0.508785,-0.488237,-4.847925,-4.931489
9.085041,-0.533028,-0.517824,-4.848965,-4.932941
9.090043,-0.557276,-0.537547,-4.850150,-4.932115
9.095045,-0.581531,-0.567141,-4.851473,-4.933080
9.100047,-0.605792,-0.586882,-4.852924,-4.935792
9.105049,-0.630062,-0.614166,-4.854430,-4.959639
9.110051,-0.654338,-0.633975,-4.855958,-4.964567
9.115053,-0.678622,-0.663765,-4.857319,-4.965591
9.120055,-0.702912,-0.683637,-4.858289,-4.965860
9.125057,-0.727205,-0.713439,-4.858655,-4.968402
9.130059,-0.751497,-0.733333,-4.858222,-4.969086
9.135061,-0.775784,-0.763140,-4.856805,-4.964895
9.140063,-0.800061,-0.783008,-4.854190,-4.960969
9.145065,-0.824321,-0.812768,-4.850167,-4.956187
9.150067,-0.848555,-0.832589,-4.844506,-4.953404
9.155069,-0.872756,-0.862290,-4.837174,-4.946542
9.160071,-0.896916,-0.882067,-4.828239,-4.940024
9.165073,-0.921026,-0.911690,-4.817733,-4.929501
9.170075,-0.945080,-0.931398,-4.805848,-4.921919
9.175077,-0.969070,-0.960912,-4.792780,-4.908913
9.180079,-0.992992,-0.980521,-4.778706,-4.896924
9.185081,-1.016841,-1.009862,-4.763383,-4.877016
9.190084,-1.040608,-1.029354,-4.746348,-4.867499
9.195086,-1.064284,-1.058517,-4.727929,-4.842601
9.200088,-1.087867,-1.077870,-4.708863,-4.829577
9.205090,-1.111352,-1.089525,-4.688886,-4.692868
9.210092,-1.134733,-1.108288,-4.667537,-4.677370
9.215094,-1.158003,-1.136289,-4.645033,-4.648141
9.220096,-1.181159,-1.154868,-4.621584,-4.629903
9.225098,-1.204194,-1.182597,-4.597244,-4.607146
9.230100,-1.227106,-1.201007,-4.572376,-4.583981
9.235102,-1.249892,-1.228454,-4.547027,-4.552445
9.240104,-1.272548,-1.246645,-4.520744,-4.534241
9.245106,-1.295072,-1.273778,-4.493980,-4.501366
9.250108,-1.317460,-1.291766,-4.466613,-4.480019
9.255110,-1.339708,-1.318583,-4.437887,-4.443947
9.260112,-1.361807,-1.336335,-4.407794,-4.421179
9.265114,-1.383752,-1.362792,-4.376365,-4.383380
9.270116,-1.405538,-1.380297,-4.344341,-4.353594
9.275118,-1.427163,-1.406352,-4.312099,-4.317922
9.280120,-1.448625,-1.423600,-4.279278,-4.295715
9.285122,-1.469921,-1.449289,-4.245710,-4.252464
9.290124,-1.491048,-1.466278,-4.211862,-4.227550
9.295126,-1.512006,-1.491548,-4.178067,-4.184584
9.300128,-1.532795,-1.508263,-4.144213,-4.158511
9.305130,-1.553413,-1.528536,-4.109965,-4.117873
9.310132,-1.573860,-1.544982,-4.075792,-4.087994
9.315134,-1.594137,-1.569415,-4.041624,-4.045149
9.320136,-1.614241,-1.585576,-4.006683,-4.024031
9.325138,-1.634168,-1.609643,-3.971379,-3.986491
9.330140,-1.653920,-1.625564,-3.936351,-3.962827
9.335142,-1.673496,-1.649253,-3.900854,-3.920094
9.340144,-1.692893,-1.664906,-3.865121,-3.892984
9.345146,-1.712110,-1.688195,-3.829145,-3.857984
9.350148,-1.731148,-1.703598,-3.792985,-3.828850
9.355150,-1.750003,-1.726480,-3.756524,-3.787307
9.360152,-1.768676,-1.741603,-3.719782,-3.760329
9.365154,-1.787164,-1.764068,-3.682686,-3.719361
9.370156,-1.805466,-1.778919,-3.645722,-3.688550
9.375158,-1.823582,-1.800964,-3.607626,-3.644863
9.380160,-1.841504,-1.815520,-3.569002,-3.614968
9.385162,-1.859231,-1.837118,-3.529494,-3.565523
9.390164,-1.876760,-1.851358,-3.490203,-3.536379
9.395166,-1.894093,-1.872482,-3.450830,-3.492561
9.400168,-1.911228,-1.886423,-3.411034,-3.461507
9.405170,-1.928163,-1.887532,-3.370736,-3.332022
9.410172,-1.944896,-1.900834,-3.330412,-3.301116
9.415174,-1.961427,-1.920540,-3.290340,-3.253800
9.420177,-1.977757,-1.933522,-3.249266,-3.220864
9.425179,-1.993876,-1.952768,-3.207064,-3.177191
9.430181,-2.009785,-1.965444,-3.164835,-3.139903
9.435183,-2.025483,-1.984185,-3.122762,-3.094782
9.440185,-2.040970,-1.996535,-3.080413,-3.063168
9.445187,-2.056245,-2.014824,-3.038099,-3.011868
9.450189,-2.071308,-2.026840,-2.995445,-2.975442
9.455191,-2.086158,-2.044602,-2.952955,-2.928320
9.460193,-2.100796,-2.056261,-2.910622,-2.892095
9.465195,-2.115221,-2.073520,-2.868010,-2.845091
9.470197,-2.129432,-2.084855,-2.825317,-2.810996
9.475199,-2.143432,-2.101637,-2.783091,-2.771282
9.480201,-2.157221,-2.112722,-2.740961,-2.741640
9.485203,-2.170799,-2.129078,-2.698797,-2.696428
9.490205,-2.184167,-2.139813,-2.656379,-2.665478
9.495207,-2.197320,-2.155708,-2.613620,-2.619905
9.500209,-2.210258,-2.166152,-2.569943,-2.587699
9.505211,-2.222975,-2.173705,-2.525666,-2.512477
9.510213,-2.235469,-2.183744,-2.480811,-2.473341
9.515215,-2.247737,-2.198473,-2.435604,-2.420036
9.520217,-2.259778,-2.208122,-2.389857,-2.386369
9.525219,-2.271588,-2.222328,-2.343465,-2.330571
9.530221,-2.283165,-2.231591,-2.296666,-2.288939
9.535223,-2.294509,-2.245209,-2.249958,-2.232819
9.540225,-2.305617,-2.254101,-2.202705,-2.196288
9.545227,-2.316490,-2.267169,-2.155980,-2.140754
9.550229,-2.327133,-2.275692,-2.110320,-2.101814
9.555231,-2.337549,-2.288198,-2.065372,-2.047065
9.560233,-2.347744,-2.296356,-2.021333,-2.016803
9.565235,-2.357720,-2.308353,-1.977847,-1.971733
9.570237,-2.367479,-2.316155,-1.934597,-1.939597
9.575239,-2.377022,-2.327682,-1.891249,-1.889400
9.580241,-2.386350,-2.335196,-1.848747,-1.854943
9.585243,-2.395470,-2.346215,-1.807751,-1.805921
9.590245,-2.404388,-2.353407,-1.767629,-1.773912
9.595247,-2.413108,-2.363951,-1.728113,-1.724566
9.600249,-2.421630,-2.370818,-1.688680,-1.695647
9.605251,-2.429956,-2.388684,-1.649789,-1.544779
9.610253,-2.438088,-2.394832,-1.610904,-1.512441
9.615255,-2.446026,-2.403828,-1.572043,-1.471691
9.620257,-2.453774,-2.409699,-1.535030,-1.441198
9.625259,-2.461343,-2.418273,-1.499700,-1.401103
9.630261,-2.468740,-2.423850,-1.466071,-1.374336
9.635263,-2.475975,-2.432022,-1.434476,-1.338232
9.640265,-2.483056,-2.437348,-1.404477,-1.314942
9.645267,-2.489991,-2.445166,-1.375546,-1.278338
9.650270,-2.496787,-2.450254,-1.348413,-1.256585
9.655272,-2.503452,-2.457724,-1.322970,-1.222638
9.660274,-2.509995,-2.462597,-1.299042,-1.203531
9.665276,-2.516422,-2.469761,-1.276542,-1.171793
9.670278,-2.522740,-2.474415,-1.255078,-1.154054
9.675280,-2.528954,-2.481299,-1.234818,-1.134896
9.680282,-2.535069,-2.485814,-1.215515,-1.118597
9.685284,-2.541092,-2.492477,-1.197202,-1.097488
9.690286,-2.547025,-2.496867,-1.179852,-1.085296
9.695288,-2.552874,-2.503340,-1.163158,-1.065735
9.700290,-2.558642,-2.507593,-1.147386,-1.055221
9.705292,-2.564331,-2.533631,-1.131537,-1.154758
9.710294,-2.569943,-2.538235,-1.116162,-1.141751
9.715296,-2.575479,-2.545043,-1.101506,-1.126051
9.720298,-2.580945,-2.549528,-1.087520,-1.116641
9.725300,-2.586341,-2.556193,-1.073889,-1.100711
9.730302,-2.591670,-2.560587,-1.060507,-1.090317
9.735304,-2.596933,-2.567098,-1.047364,-1.075898
9.740306,-2.602131,-2.571390,-1.034386,-1.066120
9.745308,-2.607264,-2.577757,-1.021301,-1.049935
9.750310,-2.612331,-2.581945,-1.007801,-1.038836
9.755312,-2.617329,-2.588137,-0.994202,-1.019475
9.760314,-2.622259,-2.592211,-0.980639,-1.009593
9.765316,-2.627122,-2.598233,-0.967182,-0.992840
9.770318,-2.631918,-2.602192,-0.953810,-0.983020
9.775320,-2.636648,-2.608061,-0.940677,-0.970156
9.780322,-2.641311,-2.611907,-0.927137,-0.958553
9.785324,-2.645907,-2.617628,-0.913992,-0.945277
9.790326,-2.650439,-2.621420,-0.901422,-0.934604
9.795328,-2.654909,-2.627012,-0.889201,-0.926411
9.800330,-2.659320,-2.630693,-0.877311,-0.916465
9.805332,-2.663671,-2.648644,-0.865458,-0.889037
9.810334,-2.667964,-2.652195,-0.853834,-0.882026
9.815336,-2.672199,-2.657465,-0.842513,-0.867328
9.820338,-2.676377,-2.660957,-0.831210,-0.857172
9.825340,-2.680500,-2.666071,-0.820177,-0.845154
9.830342,-2.684569,-2.669442,-0.809348,-0.837200
9.835344,-2.688584,-2.674436,-0.798599,-0.825546
9.840346,-2.692544,-2.677722,-0.787788,-0.818551
9.845348,-2.696450,-2.682606,-0.777059,-0.807254
9.850350,-2.700303,-2.685829,-0.766333,-0.799891
9.855352,-2.704103,-2.690615,-0.755747,-0.793396
9.860354,-2.707851,-2.693777,-0.745514,-0.787542
9.865356,-2.711548,-2.698488,-0.735461,-0.778516
9.870358,-2.715195,-2.701599,-0.725179,-0.772199
9.875360,-2.718791,-2.706213,-0.715113,-0.762411
9.880363,-2.722336,-2.709193,-0.705198,-0.752290
9.885365,-2.725833,-2.713684,-0.695364,-0.743477
9.890367,-2.729280,-2.716726,-0.685704,-0.740417
9.895369,-2.732680,-2.721142,-0.675931,-0.730631
9.900371,-2.736029,-2.724226,-0.665856,-0.726756
9.905373,-2.739329,-2.721741,-0.655983,-0.668353
9.910375,-2.742580,-2.724428,-0.646276,-0.663291
9.915377,-2.745783,-2.728395,-0.636918,-0.657287
9.920379,-2.748940,-2.731019,-0.627577,-0.650590
9.925381,-2.752050,-2.734906,-0.618517,-0.639809
9.930383,-2.755116,-2.737456,-0.609644,-0.632593
9.935385,-2.758138,-2.741232,-0.601131,-0.622956
9.940387,-2.761120,-2.743735,-0.593008,-0.616558
9.945389,-2.764061,-2.747407,-0.585020,-0.607449
9.950391,-2.766963,-2.749841,-0.577232,-0.604885
9.955393,-2.769826,-2.753464,-0.569677,-0.598865
9.960395,-2.772652,-2.755805,-0.562328,-0.590331
9.965397,-2.775443,-2.759340,-0.555154,-0.587012
9.970399,-2.778197,-2.761678,-0.547971,-0.582054
9.975401,-2.780915,-2.765155,-0.540792,-0.576299
9.980403,-2.783597,-2.767358,-0.533686,-0.569084
9.985405,-2.786245,-2.770762,-0.526752,-0.561724
9.990407,-2.788858,-2.773095,-0.519740,-0.560325
9.995409,-2.791436,-2.776438,-0.512802,-0.552151
